diff_P3_P2,diff_P6_P4,diff_P9_P7,diff_P10_P8,diff_P11_P5,diff_P14_P12,diff_P15_P13,diff_P20_P18,diff_P21_P19,diff_P23_P22,diff_P28_P26,diff_P29_P27,diff_P31_P30,diff_P33_P32,diff_T3_T2,diff_T6_T4,diff_T9_T7,diff_T10_T8,diff_T11_T5,diff_T14_T12,diff_T15_T13,diff_T20_T18,diff_T21_T19,diff_T23_T22,diff_T28_T26,diff_T29_T27,diff_T31_T30,diff_T33_T32,diff_P18_P16,diff_P19_P17,diff_P26_P24,diff_P27_P25
0.03754,0.04005,0.03952,0.0398,0.03456,0.04164,0.04928,0.02522,0.02499,0.02484,0.03734,0.03734,0.02148,0.67581,0.26985,0.52043,0.67233,1.81413,0.56132,0.73953,1.85883,1.46261,0.58715,0.4182,1.50781,0.64572,0.4539,0.20374,1.10791,1.10842,1.09521,1.10276
0.04068,0.04377,0.04373,0.04225,0.03704,0.04526,0.04923,0.02673,0.02762,0.02711,0.03793,0.03793,0.023,0.7327,0.25901,0.49732,0.63895,1.76053,0.54172,0.70926,1.82264,1.41769,0.55752,0.39982,1.47712,0.61884,0.43822,0.19407,1.03803,1.03567,1.03069,1.03462
0.04278,0.04606,0.04619,0.0441,0.03888,0.0477,0.04918,0.02788,0.02916,0.02851,0.03833,0.03833,0.02412,0.77071,0.25244,0.48451,0.62165,1.7227,0.52848,0.69077,1.78667,1.38613,0.54218,0.38956,1.44687,0.60244,0.42754,0.1881,0.99129,0.98794,0.98731,0.98877
0.044,0.04747,0.04782,0.04496,0.03991,0.04912,0.04916,0.02842,0.03018,0.02937,0.03856,0.03856,0.02475,0.79301,0.2488,0.47713,0.61093,1.70619,0.52151,0.68072,1.76966,1.37232,0.53269,0.38369,1.43255,0.59353,0.42193,0.18479,0.96413,0.95954,0.96194,0.96198
0.04518,0.0487,0.04933,0.04554,0.04097,0.05063,0.04914,0.02877,0.03112,0.03013,0.03879,0.03879,0.0254,0.81425,0.24548,0.47089,0.60147,1.69533,0.51453,0.67046,1.75399,1.36321,0.52431,0.37875,1.41936,0.58445,0.41634,0.18176,0.93883,0.93273,0.93763,0.93615
0.04622,0.04983,0.05066,0.04617,0.0419,0.05182,0.04912,0.02916,0.03195,0.03082,0.03898,0.03898,0.02597,0.83317,0.24263,0.46541,0.59345,1.68375,0.50869,0.66262,1.7362,1.35353,0.51721,0.37439,1.40445,0.57751,0.41161,0.17913,0.91606,0.90882,0.91602,0.91334
0.04744,0.05127,0.05238,0.04687,0.0429,0.05315,0.0491,0.0296,0.03303,0.03169,0.03921,0.03921,0.02658,0.85543,0.2394,0.45874,0.58354,1.67087,0.50261,0.65432,1.7186,1.34276,0.50846,0.36911,1.3897,0.57016,0.40671,0.17613,0.88915,0.88027,0.89074,0.88673
0.04856,0.05244,0.05379,0.04749,0.04392,0.05456,0.04908,0.02998,0.03391,0.0324,0.03942,0.03942,0.0272,0.8757,0.23657,0.45345,0.57582,1.65993,0.4966,0.64571,1.70368,1.33363,0.50163,0.36491,1.3772,0.56256,0.40188,0.17349,0.86491,0.85475,0.86754,0.86211
0.04951,0.05334,0.05481,0.0481,0.04488,0.05586,0.04905,0.03036,0.03454,0.03295,0.03961,0.03961,0.02778,0.89293,0.23423,0.44953,0.5704,1.6493,0.49116,0.63813,1.68878,1.32478,0.49684,0.36177,1.36473,0.55586,0.39749,0.17131,0.84432,0.8335,0.84767,0.84094
0.05032,0.05391,0.05544,0.04849,0.04589,0.05716,0.04904,0.0306,0.03494,0.03329,0.03976,0.03976,0.0284,0.90767,0.23229,0.44712,0.56712,1.64248,0.48559,0.63078,1.67128,1.3191,0.49394,0.35984,1.35011,0.54936,0.393,0.16948,0.82724,0.81603,0.83037,0.82233
0.05106,0.05433,0.0559,0.04886,0.04688,0.05846,0.04902,0.03083,0.03523,0.03355,0.0399,0.0399,0.029,0.92103,0.23057,0.44531,0.56479,1.63635,0.48031,0.62368,1.65513,1.31401,0.49188,0.35838,1.33664,0.54311,0.38874,0.16786,0.81188,0.80051,0.81458,0.80523
0.05161,0.05446,0.05589,0.04927,0.04782,0.0598,0.049,0.03109,0.03523,0.03362,0.04001,0.04001,0.02957,0.93108,0.2293,0.4448,0.56483,1.62932,0.47548,0.61659,1.64436,1.3082,0.4919,0.35794,1.32764,0.53686,0.38486,0.16666,0.80042,0.78973,0.80239,0.7917
0.05188,0.05426,0.05548,0.0496,0.04851,0.06102,0.049,0.03129,0.03497,0.0335,0.04006,0.04006,0.03,0.93597,0.22869,0.44562,0.56699,1.62393,0.47197,0.61039,1.64341,1.30377,0.49379,0.35854,1.32679,0.53141,0.38209,0.1661,0.79506,0.78556,0.79607,0.78417
0.05235,0.05437,0.05548,0.04998,0.04929,0.06245,0.04899,0.03152,0.03497,0.03358,0.04015,0.04015,0.03048,0.94443,0.22764,0.44514,0.56698,1.61772,0.46813,0.60331,1.64465,1.29864,0.49377,0.35811,1.32773,0.52519,0.37908,0.16513,0.78534,0.77644,0.78582,0.77249
0.05289,0.05459,0.05561,0.0504,0.05013,0.06396,0.04897,0.03178,0.03504,0.03371,0.04026,0.04026,0.03098,0.95431,0.22644,0.44424,0.56633,1.6108,0.46411,0.59609,1.64513,1.29293,0.4932,0.35735,1.32804,0.51884,0.37591,0.16399,0.7739,0.76548,0.77398,0.75914
0.05271,0.05418,0.05495,0.05056,0.05017,0.06426,0.04898,0.03188,0.03463,0.03346,0.04022,0.04022,0.03101,0.95099,0.22684,0.44597,0.56974,1.60818,0.4639,0.59467,1.65227,1.2908,0.49619,0.35868,1.33394,0.51761,0.37579,0.16439,0.7778,0.7707,0.77744,0.76231
0.04894,0.05022,0.04993,0.0492,0.04672,0.0598,0.04904,0.03104,0.0315,0.03105,0.03951,0.03951,0.0289,0.88253,0.23563,0.46361,0.59785,1.63014,0.48114,0.61651,1.71339,1.30927,0.52103,0.37256,1.38496,0.53687,0.38977,0.1727,0.85851,0.85732,0.85581,0.84515
0.04438,0.0461,0.04537,0.04626,0.04191,0.05405,0.04914,0.02922,0.02864,0.02853,0.03865,0.03865,0.02596,0.79991,0.24771,0.48433,0.6274,1.68154,0.50861,0.64863,1.82973,1.35211,0.5472,0.38907,1.4822,0.56528,0.41216,0.18393,0.95697,0.95843,0.95141,0.94654
0.04052,0.04211,0.0411,0.04304,0.0383,0.04904,0.04921,0.02722,0.02597,0.0261,0.03792,0.03792,0.02376,0.72985,0.25952,0.50726,0.65934,1.74378,0.53255,0.68111,1.89867,1.40403,0.57554,0.4074,1.54026,0.59404,0.4315,0.19468,1.04242,1.04559,1.03172,1.03189
0.0377,0.03916,0.03781,0.04106,0.03567,0.04531,0.04927,0.026,0.02391,0.0243,0.03738,0.03738,0.02216,0.6786,0.26929,0.52637,0.6876,1.7855,0.55222,0.70867,1.94942,1.43901,0.60064,0.42256,1.58316,0.61848,0.44736,0.2034,1.10435,1.10967,1.09045,1.09436
0.03615,0.03789,0.03634,0.04027,0.03393,0.04289,0.0493,0.02551,0.023,0.02352,0.03709,0.03709,0.02109,0.65062,0.27511,0.53537,0.70132,1.803,0.56654,0.72853,1.98793,1.45375,0.61285,0.4297,1.61573,0.63611,0.45891,0.20852,1.13718,1.14358,1.12301,1.12936
0.03547,0.03747,0.03588,0.04,0.03303,0.04154,0.04931,0.02533,0.0227,0.02327,0.03696,0.03696,0.02053,0.63829,0.27779,0.53839,0.70587,1.80918,0.57446,0.74021,2.00437,1.45897,0.61691,0.4321,1.6297,0.64649,0.46525,0.21085,1.1513,1.15801,1.13759,1.14528
0.03548,0.03763,0.03605,0.04007,0.0329,0.04129,0.04932,0.02538,0.02281,0.02336,0.03696,0.03696,0.02045,0.63845,0.27775,0.53727,0.70411,1.8073,0.5756,0.74248,2.00277,1.4574,0.61534,0.43122,1.62838,0.6485,0.46613,0.2108,1.15076,1.15731,1.13762,1.14556
0.0363,0.03849,0.03707,0.04052,0.03365,0.04223,0.0493,0.02566,0.02345,0.02389,0.03711,0.03711,0.02092,0.65327,0.27454,0.53109,0.69436,1.7973,0.569,0.73414,1.97957,1.44895,0.60668,0.42635,1.60879,0.64107,0.46078,0.20798,1.13302,1.13865,1.12065,1.12764
0.03837,0.04055,0.03956,0.04148,0.03566,0.04516,0.04926,0.02625,0.02501,0.02515,0.0375,0.0375,0.02215,0.69083,0.26686,0.51709,0.67208,1.7766,0.55239,0.7099,1.94299,1.43145,0.58687,0.4153,1.57774,0.61955,0.44744,0.20121,1.08857,1.09171,1.07747,1.08153
0.04223,0.04373,0.04316,0.04352,0.04004,0.05234,0.04918,0.02752,0.02726,0.02709,0.03824,0.03824,0.02482,0.76089,0.25409,0.49756,0.64328,1.73419,0.5206,0.65913,1.90706,1.39585,0.56129,0.39978,1.54692,0.57462,0.42211,0.18986,1.00631,1.00693,0.99592,0.99278
0.04477,0.04568,0.04525,0.04509,0.04307,0.05736,0.04912,0.02849,0.02857,0.02828,0.03872,0.03872,0.02668,0.80698,0.24661,0.48663,0.62821,1.70362,0.50156,0.62948,1.88359,1.37033,0.54792,0.39103,1.52686,0.54845,0.40691,0.1831,0.95207,0.95183,0.94203,0.93388
0.04615,0.04668,0.04634,0.04587,0.04474,0.06029,0.0491,0.02898,0.02925,0.02889,0.03899,0.03899,0.0277,0.83189,0.24283,0.48124,0.62075,1.68881,0.49183,0.61389,1.87665,1.35797,0.54131,0.38672,1.52083,0.5347,0.39917,0.17965,0.92292,0.92219,0.91283,0.90175
0.0475,0.04772,0.04742,0.04679,0.04637,0.06277,0.04906,0.02955,0.02993,0.02952,0.03924,0.03924,0.02869,0.85649,0.23926,0.47586,0.6136,1.67215,0.48296,0.60152,1.85527,1.3441,0.53496,0.38241,1.5028,0.5238,0.39204,0.17635,0.89385,0.89284,0.88408,0.8705
0.04868,0.04872,0.04829,0.04804,0.0477,0.06456,0.04903,0.03032,0.03047,0.03013,0.03947,0.03947,0.0295,0.87792,0.23627,0.47089,0.608,1.64986,0.47605,0.59308,1.82808,1.32562,0.52999,0.37836,1.48002,0.51636,0.38642,0.17353,0.86765,0.86724,0.85915,0.84378
0.04948,0.04959,0.04894,0.04943,0.0484,0.06549,0.04902,0.03118,0.03088,0.03066,0.03961,0.03961,0.02993,0.89244,0.2343,0.46665,0.60393,1.62616,0.47251,0.58884,1.8135,1.30602,0.52637,0.37488,1.4678,0.51262,0.38353,0.17165,0.8487,0.84949,0.84259,0.82628
0.05004,0.05008,0.04915,0.05063,0.04901,0.06639,0.04901,0.03192,0.03101,0.03096,0.03972,0.03972,0.0303,0.9026,0.23295,0.4643,0.60267,1.60651,0.46952,0.58481,1.80499,1.28982,0.52525,0.37289,1.46066,0.50907,0.38111,0.17035,0.83528,0.83765,0.8308,0.8136
0.05038,0.05038,0.04917,0.05161,0.04937,0.06686,0.049,0.03254,0.03103,0.03114,0.03979,0.03979,0.03052,0.90872,0.23215,0.46289,0.60255,1.59084,0.46775,0.58272,1.7974,1.27691,0.52513,0.37167,1.45431,0.50723,0.37967,0.16957,0.82675,0.83068,0.82371,0.80602
0.05047,0.05048,0.04904,0.05233,0.04944,0.06684,0.049,0.03298,0.03094,0.0312,0.03981,0.03981,0.03056,0.91036,0.23194,0.46241,0.60342,1.57977,0.46738,0.58288,1.7909,1.26781,0.52589,0.37121,1.4489,0.50736,0.37935,0.16934,0.82371,0.82901,0.82185,0.80419
0.0504,0.05039,0.04878,0.05264,0.0494,0.0666,0.049,0.03317,0.03078,0.03115,0.03979,0.03979,0.03054,0.90909,0.23211,0.46283,0.60499,1.57494,0.46759,0.58392,1.78513,1.26385,0.52727,0.37151,1.44412,0.50826,0.37949,0.16947,0.82469,0.8309,0.82327,0.80585
0.05039,0.05025,0.04864,0.05258,0.0495,0.06658,0.049,0.03313,0.03069,0.03107,0.03979,0.03979,0.0306,0.90885,0.23214,0.46344,0.60594,1.57601,0.4671,0.584,1.77733,1.26473,0.52811,0.37198,1.43764,0.50834,0.37906,0.1695,0.82526,0.8316,0.82336,0.80596
0.05044,0.05038,0.04873,0.05275,0.04949,0.06625,0.049,0.03324,0.03075,0.03114,0.0398,0.0398,0.03059,0.90982,0.23201,0.46288,0.60533,1.5733,0.46718,0.58543,1.76636,1.26251,0.52757,0.37152,1.42854,0.50959,0.37905,0.16936,0.82376,0.83024,0.82235,0.80527
0.05049,0.05061,0.04888,0.05321,0.04934,0.06573,0.04901,0.03352,0.03085,0.03129,0.03981,0.03981,0.03051,0.91069,0.2319,0.46177,0.6044,1.56649,0.46785,0.58784,1.75599,1.2569,0.52674,0.37061,1.41995,0.5117,0.37953,0.16922,0.82173,0.82869,0.82164,0.80509
0.05055,0.05088,0.04895,0.054,0.0492,0.06522,0.049,0.03401,0.03088,0.03145,0.03983,0.03983,0.03041,0.91182,0.23175,0.46052,0.60401,1.55479,0.46856,0.59014,1.7471,1.24728,0.52639,0.36954,1.4126,0.51371,0.38003,0.16904,0.81884,0.82697,0.82067,0.80462
0.05026,0.05077,0.04851,0.05469,0.04875,0.06435,0.04901,0.03444,0.03061,0.03139,0.03976,0.03976,0.03015,0.90652,0.23244,0.46106,0.60671,1.5446,0.47078,0.59414,1.74553,1.23893,0.52877,0.36988,1.41135,0.51723,0.38178,0.16964,0.82348,0.83344,0.82703,0.81185
0.04726,0.04804,0.04555,0.05267,0.0456,0.06003,0.04907,0.03318,0.02875,0.02972,0.0392,0.0392,0.02821,0.85215,0.23987,0.47425,0.62628,1.57426,0.48716,0.61526,1.8006,1.26359,0.5461,0.38035,1.45746,0.53585,0.39505,0.17661,0.88846,0.89994,0.88993,0.87908
0.04336,0.04436,0.04231,0.04789,0.04162,0.05468,0.04915,0.03022,0.02673,0.02748,0.03846,0.03846,0.02579,0.78139,0.25068,0.49398,0.64986,1.65186,0.5104,0.6448,1.88197,1.32787,0.56705,0.39631,1.52575,0.56196,0.41391,0.18663,0.97666,0.98567,0.97157,0.9661
0.04006,0.04105,0.03996,0.04222,0.03841,0.04984,0.04921,0.02672,0.02526,0.02546,0.03783,0.03783,0.02383,0.72138,0.26106,0.51388,0.66872,1.76066,0.53176,0.67546,1.92963,1.41812,0.58386,0.41266,1.56609,0.58909,0.43107,0.19615,1.05434,1.05804,1.04056,1.03993
0.03798,0.03875,0.03793,0.03927,0.03662,0.04729,0.04926,0.02489,0.02399,0.02405,0.03744,0.03744,0.02274,0.68372,0.26827,0.52928,0.68643,1.82644,0.54484,0.69355,1.96463,1.47293,0.59962,0.42515,1.5957,0.60513,0.44163,0.20266,1.1025,1.10473,1.08348,1.08542
0.03657,0.03681,0.03604,0.03728,0.03577,0.04614,0.04927,0.02365,0.0228,0.02286,0.03718,0.03718,0.02221,0.65814,0.27351,0.54333,0.70431,1.87531,0.55144,0.70218,1.98571,1.51379,0.61553,0.43645,1.61355,0.61281,0.44698,0.20737,1.1358,1.13788,1.11207,1.11518
0.03581,0.03553,0.03466,0.03628,0.03554,0.0459,0.04928,0.02303,0.02194,0.02208,0.03704,0.03704,0.02207,0.64431,0.27647,0.55322,0.71821,1.90125,0.55324,0.70397,1.99562,1.53556,0.62789,0.44434,1.62193,0.61442,0.44847,0.21004,1.15404,1.15673,1.12715,1.13051
0.03568,0.03488,0.03392,0.03587,0.03596,0.0467,0.04928,0.02277,0.02148,0.02168,0.03701,0.03701,0.02233,0.64209,0.27696,0.55852,0.7261,1.91232,0.54993,0.69792,1.9978,1.54486,0.6349,0.44854,1.6237,0.60908,0.44588,0.21051,1.1581,1.16131,1.12885,1.13142
0.0363,0.03499,0.03403,0.03593,0.03709,0.04858,0.04927,0.0228,0.02154,0.02175,0.03713,0.03713,0.02302,0.65334,0.27453,0.55771,0.7249,1.91049,0.54128,0.68415,1.98883,1.54329,0.63383,0.44788,1.61598,0.5969,0.439,0.20843,1.14597,1.14911,1.11508,1.11576
0.03796,0.03649,0.03583,0.03671,0.03883,0.05105,0.04923,0.0233,0.02267,0.02267,0.03745,0.03745,0.02409,0.68334,0.26834,0.54577,0.70643,1.89011,0.52872,0.66738,1.95132,1.52603,0.61738,0.43844,1.58427,0.58203,0.42884,0.20296,1.11064,1.11214,1.08036,1.07856
0.04124,0.04015,0.0398,0.03951,0.04161,0.05524,0.04917,0.02503,0.02516,0.02491,0.03807,0.03807,0.02579,0.7428,0.25721,0.51977,0.67008,1.82139,0.51037,0.64145,1.90805,1.46838,0.58507,0.41769,1.5476,0.55907,0.41405,0.19294,1.03757,1.03715,1.01264,1.00663
0.04366,0.04326,0.0431,0.04203,0.04329,0.05766,0.04913,0.0266,0.02722,0.0268,0.03853,0.03853,0.0268,0.78684,0.2498,0.50038,0.64371,1.76524,0.50024,0.62776,1.8794,1.42148,0.56167,0.40218,1.52341,0.54696,0.40586,0.18614,0.9821,0.98042,0.96311,0.95467
0.04506,0.0452,0.04524,0.04347,0.04409,0.05852,0.04911,0.0275,0.02857,0.02798,0.03878,0.03878,0.0273,0.81218,0.24581,0.48926,0.62825,1.73548,0.49555,0.62313,1.85219,1.39664,0.54797,0.39332,1.5006,0.54285,0.402,0.18242,0.94994,0.94713,0.93486,0.92554
0.04617,0.04656,0.04677,0.0444,0.04492,0.05936,0.04909,0.02806,0.02952,0.02882,0.03899,0.03899,0.02781,0.83234,0.24276,0.4819,0.61782,1.71722,0.49087,0.61873,1.82347,1.3814,0.53873,0.38745,1.47658,0.53893,0.39813,0.17958,0.92502,0.92121,0.91208,0.90191
0.04708,0.04753,0.04787,0.04505,0.04575,0.06035,0.04907,0.02847,0.0302,0.02941,0.03916,0.03916,0.02831,0.8489,0.24034,0.47685,0.61068,1.70461,0.48633,0.61362,1.80229,1.37087,0.5324,0.38343,1.45886,0.53442,0.39441,0.17732,0.90495,0.90044,0.89315,0.88199
0.04784,0.04821,0.04845,0.04594,0.04655,0.0615,0.04906,0.02902,0.03057,0.02982,0.03931,0.03931,0.0288,0.86263,0.23839,0.47341,0.60698,1.68785,0.48199,0.60783,1.78937,1.35697,0.52912,0.38063,1.44801,0.52931,0.3909,0.17549,0.88796,0.88393,0.87725,0.86493
0.04849,0.04876,0.04885,0.04686,0.04729,0.06266,0.04904,0.02959,0.03082,0.03016,0.03944,0.03944,0.02925,0.87452,0.23673,0.47067,0.60451,1.671,0.47816,0.60214,1.78239,1.34302,0.52692,0.37836,1.44212,0.52429,0.38783,0.17393,0.87306,0.86986,0.86341,0.84993
0.04902,0.04918,0.04925,0.04729,0.04792,0.06364,0.04903,0.02985,0.03107,0.03041,0.03953,0.03953,0.02963,0.88415,0.23542,0.46864,0.60201,1.66326,0.47495,0.59742,1.77634,1.3366,0.52471,0.37672,1.43703,0.52014,0.38526,0.1727,0.86156,0.85839,0.85218,0.83771
0.04951,0.04957,0.04964,0.04772,0.04847,0.06447,0.04902,0.03012,0.03131,0.03065,0.03963,0.03963,0.02997,0.89297,0.23423,0.46672,0.59968,1.65572,0.47216,0.59357,1.76894,1.33035,0.52264,0.37517,1.43081,0.51675,0.38301,0.17158,0.85093,0.84784,0.8419,0.82661
0.04979,0.05009,0.05012,0.04828,0.04852,0.06424,0.04902,0.03047,0.03162,0.03096,0.03968,0.03968,0.03,0.8981,0.23355,0.46427,0.59675,1.64589,0.47192,0.59463,1.75737,1.3222,0.52005,0.37319,1.42119,0.51766,0.38276,0.17091,0.84379,0.84082,0.83637,0.82129
0.05018,0.05063,0.05066,0.04879,0.04876,0.06419,0.04901,0.03079,0.03196,0.03129,0.03975,0.03975,0.03015,0.9052,0.23261,0.46174,0.59352,1.63707,0.47078,0.59484,1.73995,1.31489,0.51719,0.37115,1.40673,0.51784,0.38175,0.16999,0.83461,0.83159,0.82843,0.8134
0.05046,0.05086,0.05097,0.04889,0.04906,0.06411,0.049,0.03085,0.03215,0.03143,0.03981,0.03981,0.03032,0.91024,0.23196,0.46062,0.59174,1.63554,0.46928,0.59527,1.71695,1.31361,0.51563,0.37027,1.38763,0.5182,0.38044,0.16935,0.82877,0.82541,0.82259,0.80764
0.05076,0.05123,0.05152,0.04882,0.04927,0.06394,0.049,0.0308,0.03249,0.03167,0.03986,0.03986,0.03046,0.91566,0.23126,0.45891,0.58854,1.63685,0.46822,0.5961,1.69678,1.31464,0.5128,0.36896,1.37091,0.51892,0.37948,0.16867,0.82257,0.8182,0.81648,0.80169
0.05108,0.05175,0.05227,0.04874,0.04939,0.06374,0.049,0.03075,0.03296,0.03198,0.03991,0.03991,0.03054,0.92147,0.23051,0.45659,0.58423,1.63819,0.46764,0.59706,1.68238,1.3157,0.509,0.36716,1.35896,0.51974,0.37894,0.16795,0.81575,0.81004,0.81011,0.79551
0.05092,0.05151,0.05213,0.04832,0.04931,0.0634,0.049,0.03049,0.03287,0.03184,0.03989,0.03989,0.03049,0.91857,0.23088,0.45765,0.58508,1.64549,0.46803,0.5987,1.67558,1.32173,0.50975,0.36803,1.35335,0.52118,0.37921,0.1683,0.81986,0.81371,0.81331,0.79906
0.04786,0.04704,0.04658,0.04654,0.04774,0.06194,0.04904,0.02939,0.0294,0.02911,0.03931,0.03931,0.02953,0.86294,0.23834,0.47936,0.61919,1.67664,0.47582,0.60566,1.72426,1.34784,0.53989,0.38515,1.39391,0.52737,0.38566,0.17537,0.88853,0.88848,0.87503,0.86226
0.04423,0.04231,0.04138,0.04302,0.04538,0.05989,0.04911,0.0272,0.02615,0.02623,0.03864,0.03864,0.02809,0.79717,0.24815,0.50609,0.65712,1.74448,0.48828,0.61595,1.81047,1.4044,0.57349,0.40644,1.46583,0.53652,0.39604,0.18459,0.97114,0.9738,0.94877,0.9381
0.04103,0.03792,0.03683,0.03914,0.04352,0.05837,0.04916,0.02481,0.0233,0.02354,0.03804,0.03804,0.02695,0.73899,0.25789,0.53522,0.69673,1.82972,0.49877,0.62387,1.89108,1.47557,0.60867,0.42973,1.53326,0.5436,0.4048,0.19364,1.04575,1.04955,1.01365,1.00453
0.03834,0.03406,0.03249,0.03662,0.04223,0.05715,0.04919,0.02324,0.02058,0.02118,0.03754,0.03754,0.02616,0.69028,0.26697,0.56547,0.74214,1.8921,0.50653,0.63043,1.9461,1.52802,0.64906,0.45369,1.57946,0.54947,0.41126,0.20192,1.10737,1.11412,1.06756,1.05968
0.0366,0.03175,0.02977,0.03545,0.04119,0.05603,0.04922,0.02251,0.01888,0.01977,0.03721,0.03721,0.02553,0.65868,0.2734,0.58612,0.77543,1.92295,0.51297,0.63666,1.98578,1.55416,0.6787,0.46994,1.61284,0.55502,0.41661,0.20769,1.14627,1.15553,1.10284,1.0961
0.03569,0.0307,0.02852,0.035,0.04048,0.05505,0.04924,0.02223,0.01809,0.01913,0.03704,0.03704,0.0251,0.64222,0.27693,0.59629,0.7924,1.93549,0.51752,0.64233,2.00257,1.56485,0.69383,0.47791,1.62703,0.56004,0.42031,0.21083,1.16605,1.1766,1.12148,1.11573
0.03539,0.03036,0.02811,0.03487,0.04024,0.05461,0.04925,0.02215,0.01783,0.01892,0.03699,0.03699,0.02495,0.63679,0.27812,0.5997,0.79826,1.93889,0.5191,0.64498,2.00214,1.56776,0.69906,0.48058,1.62673,0.56239,0.42156,0.21187,1.17252,1.18354,1.12764,1.12234
0.03578,0.03078,0.02858,0.0351,0.0406,0.05492,0.04923,0.02229,0.01813,0.01917,0.03706,0.03706,0.02516,0.64391,0.27656,0.59557,0.79158,1.93256,0.51679,0.64313,1.98469,1.56239,0.69309,0.47733,1.61207,0.56074,0.41964,0.21048,1.16399,1.17461,1.11951,1.11389
0.03717,0.03236,0.03052,0.0357,0.0417,0.05603,0.04921,0.02266,0.01935,0.02014,0.03732,0.03732,0.02584,0.6691,0.27123,0.58043,0.76586,1.91661,0.50977,0.63671,1.93897,1.54874,0.67016,0.46548,1.57366,0.55502,0.41382,0.20573,1.13393,1.14236,1.09094,1.08419
0.04003,0.03541,0.03412,0.03722,0.04423,0.05878,0.04916,0.0236,0.0216,0.02201,0.03786,0.03786,0.02738,0.72097,0.26114,0.55432,0.72408,1.87696,0.49469,0.62163,1.85235,1.51514,0.63297,0.44491,1.50102,0.54164,0.40138,0.19663,1.07189,1.07695,1.03171,1.02218
0.04235,0.03791,0.03694,0.03887,0.04624,0.06115,0.04912,0.02464,0.02337,0.02354,0.0383,0.0383,0.02862,0.76298,0.25374,0.5353,0.69582,1.83631,0.48355,0.60949,1.7974,1.48096,0.60784,0.42983,1.45499,0.53088,0.39226,0.18988,1.0209,1.02409,0.98377,0.97186
0.04376,0.03987,0.03912,0.04019,0.047,0.06205,0.04909,0.02546,0.02474,0.02473,0.03857,0.03857,0.02907,0.78853,0.24953,0.52171,0.67594,1.80567,0.47958,0.60501,1.77903,1.45528,0.5902,0.41903,1.4396,0.52691,0.389,0.18599,0.9887,0.99048,0.95538,0.94255
0.045,0.04172,0.04113,0.04162,0.04753,0.06277,0.04907,0.02634,0.02599,0.02587,0.03879,0.03879,0.0294,0.81102,0.24598,0.50973,0.65914,1.774,0.47685,0.60151,1.76964,1.42881,0.57529,0.40948,1.43169,0.5238,0.38677,0.18269,0.95971,0.96055,0.9306,0.91704
0.04614,0.04355,0.04322,0.04273,0.04793,0.06327,0.04906,0.02703,0.0273,0.02698,0.03901,0.03901,0.02964,0.83183,0.24284,0.49871,0.64287,1.75074,0.47485,0.59914,1.76139,1.40935,0.56087,0.40074,1.42475,0.52169,0.38514,0.17974,0.93307,0.93231,0.90783,0.89375
0.04708,0.04525,0.04528,0.04353,0.04805,0.06331,0.04905,0.02753,0.02859,0.02802,0.03917,0.03917,0.02972,0.84891,0.24034,0.48904,0.62801,1.7344,0.47427,0.59895,1.75479,1.39566,0.54772,0.39311,1.41923,0.52152,0.38462,0.1774,0.91104,0.90825,0.88947,0.87534
0.04782,0.0466,0.04701,0.044,0.0481,0.06326,0.04904,0.02782,0.02967,0.02884,0.03931,0.03931,0.02975,0.86219,0.23845,0.48167,0.61627,1.72528,0.47398,0.59922,1.74884,1.38797,0.53734,0.38731,1.41426,0.52173,0.38436,0.17561,0.89412,0.88928,0.87524,0.86116
0.04834,0.04757,0.04826,0.04429,0.04815,0.06322,0.04904,0.028,0.03045,0.02943,0.03941,0.03941,0.02978,0.87165,0.23713,0.47663,0.60822,1.71951,0.47372,0.59946,1.74366,1.38311,0.53022,0.38336,1.40993,0.52192,0.38412,0.17437,0.88212,0.87575,0.86509,0.85105
0.04886,0.04841,0.0493,0.04464,0.04834,0.06339,0.04903,0.02822,0.0311,0.02995,0.0395,0.0395,0.0299,0.88112,0.23583,0.47238,0.60169,1.7128,0.4728,0.59863,1.73776,1.37748,0.52446,0.38,1.405,0.52119,0.38336,0.17314,0.87022,0.86272,0.85472,0.8405
0.04937,0.04913,0.05017,0.04495,0.04863,0.0638,0.04902,0.02841,0.03165,0.03038,0.0396,0.0396,0.03007,0.89042,0.23457,0.46887,0.59638,1.70676,0.47134,0.59675,1.73279,1.37242,0.51976,0.37722,1.40084,0.51952,0.38216,0.17195,0.85877,0.85036,0.84436,0.82973
0.04975,0.04951,0.05067,0.04509,0.049,0.06435,0.04901,0.02849,0.03196,0.03062,0.03967,0.03967,0.0303,0.89732,0.23365,0.467,0.59348,1.70421,0.46955,0.59412,1.72927,1.37027,0.5172,0.37575,1.39788,0.5172,0.38073,0.17109,0.85066,0.84167,0.83643,0.82124
0.05014,0.04976,0.05104,0.04503,0.04952,0.06524,0.04901,0.02846,0.0322,0.03076,0.03975,0.03975,0.03061,0.90445,0.23271,0.46582,0.59127,1.70537,0.46701,0.59007,1.72664,1.3712,0.51524,0.37483,1.39564,0.51365,0.3787,0.17023,0.84284,0.83316,0.82801,0.81194
